dlg file	ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	LCaaB (kcal/mol)	Run	LCaaM (kcal/mol)	BB (kcal/mol)	Run	LC	Num in LC
P04181_1_439_1oat_pdb_HTML_PLP_2.dlg	HTL	-9.17	39	-9.17	39	-4.89	39	-4.89	39	-5.0	45	-4.19	-6.09	49	1	30
P17735_51_442_4ge9.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.25	69	-9.58	49	-4.2	69	-4.99	49	-6.17	97	-4.55	-6.17	97	2	24
P04181_38_439_2can_pdb_HTML_PLP_1.dlg	HTL	-11.55	38	-10.4	54	-5.61	38	-5.24	54	-5.63	5	-4.24	-6.6	24	3	48
Q8TBG4_7_438_4ysn.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-5.13	62	-4.03	23	1.1	62	-2.13	23	-2.26	4	2.47	-2.77	49	2	38
P23378_53_1006_4lgl.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.08	34	-10.08	34	-5.91	34	-5.91	34	-6.37	41	-5.29	-6.37	41	1	34
P11216_1_843_5ikp_pdb_HTML_PLP_1.dlg	HTL	-15.19	23	-15.19	23	-1.16	23	-1.16	23	-1.74	86	-1.11	-2.59	64	1	72
O15382_28_392_5i60_pdb_HTML_PLP_2.dlg	HTL	-14.39	97	-11.0	11	-5.43	97	-3.46	11	-4.78	19	-3.77	-5.56	69	5	33
P20711_1_480_3rch_pdb_HTML_PLP_2.dlg	HTL	-10.77	3	-10.69	11	-4.87	3	-4.94	11	-5.32	41	-4.13	-6.42	85	2	19
P21549_1_392_1j04_pdb_HTML_PLP_1.dlg	HTL	-13.62	47	-13.26	73	-6.73	47	-6.03	73	-6.65	25	-5.46	-8.46	31	2	66
Q9HD40_1_501_3hl2_pdb_HTML_PLP_1.dlg	HTL	-12.94	81	-12.81	10	-6.46	81	-5.93	10	-6.57	11	-5.42	-6.73	1	2	33
P17174_2_413_3wzf.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.05	89	-11.17	25	-4.63	89	-3.93	25	-5.11	43	-3.93	-7.14	5	5	19
O15382_28_392_2hdk_pdb_HTML_PLP_2.dlg	HTL	-14.02	88	-14.02	88	-4.9	88	-4.9	88	-6.07	55	-4.7	-7.42	17	1	82
P54687_1_386_2coj_pdb_HTML_PLP_2.dlg	HTL	-14.19	38	-14.19	38	-5.71	38	-5.71	38	-6.72	14	-5.19	-7.14	100	1	80
O15382_28_392_5i5t_pdb_HTML_PLP_2.dlg	HTL	-14.51	38	-14.51	38	-5.56	38	-5.56	38	-6.3	45	-5.22	-6.6	88	1	72
Q96EN8_35_495_5j8q.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-9.64	22	-8.46	44	-6.08	22	-5.55	44	-5.67	76	-4.72	-6.09	94	5	31
Q9GZT4_3_329_3l6r.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.19	58	-11.19	58	-5.66	58	-5.66	58	-6.56	93	-4.5	-6.56	93	1	16
Q16773_4_422_4wp0.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-14.02	74	-14.02	74	-5.82	74	-5.82	74	-7.53	66	-5.47	-7.53	66	1	98
Q4AC99_134_553_1m7y.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.7	94	-9.09	80	-5.24	94	-4.65	80	-5.42	75	-4.67	-6.28	67	5	9
P11926_1_461_2on3_pdb_HTML_PLP_1.dlg	HTL	-10.7	70	-10.7	70	-6.17	70	-6.17	70	-6.26	45	-5.51	-6.26	45	1	16
P0DN79_43_545_4pcu.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.73	84	-9.73	84	-5.79	84	-5.79	84	-5.79	84	-5.26	-6.12	66	1	16
Q9GZT4_1_340_3l6r_pdb_HTML_PLP_1.dlg	HTL	-10.28	9	-10.28	9	-5.32	9	-5.32	9	-5.93	44	-5.0	-5.96	17	1	43
Q8NHS2_5_399_3wzf.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.99	82	-8.95	56	-6.01	82	-3.66	56	-4.59	42	-3.92	-6.1	92	7	10
O15382_28_392_5i60_pdb_HTML_PLP_1.dlg	HTL	-14.43	88	-14.43	88	-5.44	88	-5.44	88	-5.72	37	-4.67	-5.75	49	1	50
Q9GZT4_1_340_3l6r_pdb_HTML_PLP_2.dlg	HTL	-10.15	69	-10.15	69	-5.18	69	-5.18	69	-6.03	75	-5.04	-6.03	75	1	27
P06737_1_847_1l5s_pdb_HTML_PLP_2.dlg	HTL	-12.22	55	-11.99	42	-6.45	55	-7.44	42	-7.44	42	-6.29	-7.7	59	2	28
Q9Y697_56_457_5usr.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.39	37	-9.85	28	-4.21	37	-2.96	28	-3.84	92	-3.11	-6.51	80	4	8
O15382_28_392_5bwr_pdb_HTML_PLP_2.dlg	HTL	-14.5	38	-14.5	38	-5.54	38	-5.54	38	-6.03	76	-4.89	-8.25	1	1	56
Q9Y697_67_457_5kz5_pdb_HTML_PLP_4.dlg
P17735_51_442_4ge9.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.25	38	-6.89	17	-4.05	38	-4.73	17	-5.8	2	-4.73	-6.29	37	5	35
Q16773_1_422_3fvs_pdb_HTML_PLP_2.dlg	HTL	-13.51	56	-13.51	56	-5.87	56	-5.87	56	-6.64	21	-5.7	-6.64	21	1	90
P11216_22_840_5iko.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.48	49	-11.6	56	-5.47	49	-5.69	56	-6.57	2	-5.39	-7.26	82	6	31
Q8N5Z0_1_425_5tf5_pdb_HTML_PLP_1.dlg	HTL	-12.93	47	-12.93	47	-4.94	47	-4.94	47	-5.54	13	-4.47	-5.58	44	1	62
O75600_41_418_3tqx.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.08	86	-11.08	86	-5.71	86	-5.71	86	-5.84	9	-5.28	-6.06	51	1	27
Q9HD40_1_501_4zdl_pdb_HTML_PLP_2.dlg	HTL	-13.35	61	-12.41	25	-5.09	61	-4.42	25	-6.14	36	-5.32	-6.75	59	3	29
Q6ZQY3_35_520_5hsj.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-9.98	31	-9.98	31	-3.73	31	-3.73	31	-5.29	100	-3.74	-5.89	6	1	19
Q9Y617_17_370_3e77.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-11.38	40	-11.04	83	-5.44	40	-3.74	83	-4.84	44	-3.7	-6.57	27	2	12
Q4AC99_134_553_1m7y.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.15	16	-10.15	16	-5.25	16	-5.25	16	-5.25	16	-4.58	-6.43	87	1	9
P22557_194_547_1fc4.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-13.94	45	-12.98	1	-7.39	45	-6.33	1	-6.33	1	-4.39	-7.39	45	2	67
P04181_38_439_1gbn_pdb_HTML_PLP_3.dlg	HTL	-11.12	71	-10.9	7	-3.54	71	-5.68	7	-5.68	7	-4.51	-6.46	22	2	45
P32929_1_402_2nmp_pdb_HTML_PLP_3.dlg	HTL	-9.66	88	-6.64	95	-4.57	88	-7.03	95	-7.38	54	-5.51	-7.38	54	3	31
P23378_53_1006_4lgl.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.8	2	-10.8	2	-5.06	2	-5.06	2	-6.39	84	-5.08	-6.39	84	1	36
O75600_24_417_2jg2.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-11.6	94	-10.34	31	-5.24	94	-4.38	31	-5.28	78	-4.46	-6.53	75	3	21
O15382_28_392_5bwt_pdb_HTML_PLP_1.dlg	HTL	-14.41	66	-14.41	66	-5.67	66	-5.67	66	-6.46	80	-5.62	-7.69	69	1	26
P21549_1_392_4kyo_pdb_HTML_PLP_2.dlg	HTL	-8.87	93	-8.58	12	-4.78	93	-5.91	12	-7.18	81	-3.52	-7.18	81	2	16
P21549_1_388_2yob_pdb_HTML_PLP_2.dlg	HTL	-13.87	12	-13.34	70	-8.07	12	-6.38	70	-6.5	62	-5.64	-8.21	47	2	77
P13196_199_595_2bwp.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-8.74	100	-8.74	100	-5.76	100	-5.76	100	-5.76	100	-3.44	-5.76	100	1	23
Q8TBG4_7_438_4ysn.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-6.07	15	-4.88	8	-4.48	15	-2.55	8	-2.82	43	-0.65	-5.29	42	3	43
Q16773_1_422_4wlh_pdb_HTML_PLP_1.dlg	HTL	-13.32	71	-13.32	71	-6.32	71	-6.32	71	-7.04	63	-5.52	-7.04	63	1	96
Q9Y617_17_370_3e77_pdb_HTML_PLP_1.dlg	HTL	-10.81	70	-10.12	74	-6.27	70	-3.06	74	-3.33	34	-2.75	-6.68	96	3	30
Q9Y697_67_457_5kz5_pdb_HTML_PLP_10.dlg
O95470_111_553_4q6r.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-13.11	28	-11.8	9	-7.97	28	-3.99	9	-4.14	2	-3.71	-7.97	28	2	28
P06737_2_847_1xoi_pdb_HTML_PLP_1.dlg	HTL	-13.7	78	-13.7	78	-7.28	78	-7.28	78	-7.62	61	-6.55	-7.69	54	1	47
Q8N5Z0_1_425_3ue8_pdb_HTML_PLP_1.dlg	HTL	-15.24	69	-15.24	69	-5.42	69	-5.42	69	-6.12	80	-5.05	-8.18	15	1	88
O15382_28_392_5i5s_pdb_HTML_PLP_2.dlg	HTL	-14.65	14	-14.65	14	-5.78	14	-5.78	14	-6.83	19	-5.72	-6.83	19	1	58
P06737_2_847_1fc0_pdb_HTML_PLP_2.dlg	HTL	-13.26	56	-13.26	56	-6.57	56	-6.57	56	-7.73	54	-5.74	-7.73	54	1	48
P06737_24_832_3cej_pdb_HTML_PLP_2.dlg	HTL	-12.3	48	-9.98	34	-4.79	48	-5.33	34	-5.81	91	-4.84	-7.7	88	8	22
Q05329_88_584_2okk_pdb_HTML_PLP_2.dlg	HTL	-12.09	60	-12.09	60	-4.16	60	-4.16	60	-4.37	64	-3.68	-5.81	38	1	39
Q8N5Z0_1_425_4ge4_pdb_HTML_PLP_1.dlg	HTL	-16.07	74	-16.07	74	-5.83	74	-5.83	74	-6.55	19	-5.42	-6.83	82	1	65
P34896_8_483_1eji.1.D_swissmodel_HTML_PLP_1.dlg	HTL	-11.04	67	-10.3	24	-6.29	67	-6.44	24	-6.8	12	-5.68	-7.09	69	2	43
O15382_28_392_2hgx_pdb_HTML_PLP_1.dlg	HTL	-14.46	43	-14.46	43	-5.97	43	-5.97	43	-6.54	56	-5.28	-8.81	18	1	60
Q8N5Z0_2_425_2vgz_pdb_HTML_PLP_2.dlg	HTL	-14.04	45	-14.04	45	-6.08	45	-6.08	45	-6.08	45	-4.96	-6.43	87	1	79
P06737_6_839_1fa9.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.71	16	-12.71	16	-4.42	16	-4.42	16	-6.71	92	-4.7	-7.33	99	1	38
Q16773_1_422_3fvu_pdb_HTML_PLP_2.dlg	HTL	-13.45	8	-13.45	8	-5.13	8	-5.13	8	-7.26	48	-5.76	-7.26	48	1	54
O15382_28_392_5bww_pdb_HTML_PLP_1.dlg	HTL	-14.51	56	-14.51	56	-4.83	56	-4.83	56	-6.13	5	-5.06	-7.86	62	1	62
Q9Y600_1_493_2jis_pdb_HTML_PLP_2.dlg	HTL	-11.6	90	-11.14	91	-4.53	90	-5.66	91	-5.94	41	-4.7	-7.26	96	2	28
P32929_1_402_3cog_pdb_HTML_PLP_2.dlg	HTL	-9.32	69	-9.07	48	-4.52	69	-3.62	48	-4.06	56	-3.52	-5.69	32	2	17
P06737_2_847_1xoi_pdb_HTML_PLP_2.dlg	HTL	-13.48	13	-13.48	13	-6.15	13	-6.15	13	-7.59	4	-6.02	-7.6	71	1	56
P00505_32_430_5ax8.2.B_swissmodel_HTML_PLP_2.dlg	HTL	-12.4	41	-11.58	86	-4.31	41	-3.36	86	-4.45	63	-3.44	-7.13	46	4	20
P21549_1_392_3r9a_pdb_HTML_PLP_2.dlg	HTL	-9.62	2	-9.62	2	-6.5	2	-6.5	2	-6.67	67	-5.58	-7.22	20	1	43
P20132_1_328_1p5j_pdb_HTML_PLP_1.dlg	HTL	-14.5	96	-14.5	96	-7.14	96	-7.14	96	-7.38	20	-5.57	-7.38	20	1	75
O15382_28_392_2hgx_pdb_HTML_PLP_2.dlg	HTL	-14.44	34	-14.44	34	-5.6	34	-5.6	34	-6.45	4	-5.07	-7.88	25	1	58
O15382_28_392_1kt8_pdb_HTML_PLP_1.dlg	HTL	-14.29	38	-14.29	38	-5.91	38	-5.91	38	-6.39	60	-5.23	-6.89	27	1	90
P06737_1_847_1l5s_pdb_HTML_PLP_3.dlg	HTL	-11.9	79	-11.72	67	-7.26	79	-7.1	67	-7.58	19	-6.05	-7.78	9	3	26
Q8IUZ5_10_438_5g4i.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.92	67	-11.89	24	-6.15	67	-3.57	24	-4.94	95	-3.95	-6.43	80	5	22
Q16773_1_422_3fvx_pdb_HTML_PLP_2.dlg	HTL	-13.59	50	-13.59	50	-6.06	50	-6.06	50	-6.98	2	-5.76	-6.98	2	1	89
Q16773_1_422_1w7l_pdb_HTML_PLP_2.dlg	HTL	-12.41	96	-12.41	96	-5.53	96	-5.53	96	-6.13	69	-5.07	-6.13	69	1	67
Q16773_1_422_1w7m_pdb_HTML_PLP_1.dlg	HTL	-13.25	35	-13.25	35	-6.98	35	-6.98	35	-6.98	35	-5.17	-6.98	35	1	83
P06737_1_847_1em6_pdb_HTML_PLP_1.dlg	HTL	-13.45	31	-13.45	31	-7.67	31	-7.67	31	-7.91	69	-6.82	-8.0	3	1	27
P19113_2_477_4e1o.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-12.5	29	-12.5	29	-4.82	29	-4.82	29	-5.14	42	-4.17	-7.97	6	1	29
P06737_1_847_1em6_pdb_HTML_PLP_2.dlg	HTL	-12.95	3	-12.93	92	-7.52	3	-7.0	92	-7.93	19	-6.31	-7.93	19	2	30
Q9HD40_19_462_4zdl.1.A_swissmodel_HTML_PLP_3.dlg	HTL	-14.25	26	-14.25	26	-5.63	26	-5.63	26	-6.0	89	-5.2	-6.78	32	1	28
P21549_1_392_3r9a_pdb_HTML_PLP_1.dlg	HTL	-12.47	89	-11.9	23	-6.47	89	-6.5	23	-6.92	96	-5.65	-7.04	64	2	72
Q99259_93_594_2okj_pdb_HTML_PLP_1.dlg	HTL	-10.82	43	-10.58	40	-7.08	43	-4.36	40	-6.88	25	-4.8	-7.48	88	4	29
P00505_32_430_5ax8.2.B_swissmodel_HTML_PLP_1.dlg	HTL	-13.76	35	-13.76	35	-4.31	35	-4.31	35	-4.81	91	-3.89	-7.57	28	1	33
Q9NUV7_155_530_2x8u.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.54	99	-10.54	99	-4.9	99	-4.9	99	-5.41	37	-4.31	-5.55	27	1	55
P04181_38_439_1gbn_pdb_HTML_PLP_1.dlg	HTL	-10.65	35	-10.47	26	-6.1	35	-5.53	26	-5.9	60	-4.42	-6.49	100	2	50
P06737_1_847_1l5q_pdb_HTML_PLP_3.dlg	HTL	-12.35	52	-12.35	52	-7.46	52	-7.46	52	-8.19	95	-6.35	-8.19	95	1	24
O75600_74_419_2x8u.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.24	26	-9.82	79	-4.58	26	-3.62	79	-4.29	91	-3.81	-5.95	32	3	19
P54687_21_386_2abj_pdb_HTML_PLP_2.dlg	HTL	-13.27	9	-13.27	9	-5.41	9	-5.41	9	-5.99	73	-4.79	-7.31	54	1	65
P13196_199_595_2bwp.1.A_swissmodel_HTML_PLP_2.dlg	HTL	-10.01	25	-10.01	25	-5.8	25	-5.8	25	-6.14	71	-5.1	-6.14	71	1	49
P04181_1_439_2byj_pdb_HTML_PLP_2.dlg	HTL	-11.28	51	-10.67	31	-6.19	51	-5.19	31	-5.42	88	-4.41	-6.19	51	3	24
Q9HD40_1_501_3hl2_pdb_HTML_PLP_4.dlg	HTL	-13.7	59	-13.7	59	-6.0	59	-6.0	59	-6.0	59	-4.9	-6.62	8	1	14
P21549_1_392_1h0c_pdb_HTML_PLP_1.dlg	HTL	-12.39	96	-12.39	96	-6.67	96	-6.67	96	-6.79	61	-5.6	-7.69	81	1	71
P19113_2_477_4e1o.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-12.3	25	-12.3	25	-4.92	25	-4.92	25	-5.09	98	-4.0	-8.22	87	1	36
P06737_1_847_1l5r_pdb_HTML_PLP_1.dlg	HTL	-12.21	28	-11.87	49	-5.06	28	-7.29	49	-7.59	94	-6.39	-7.66	76	3	26
Q16773_1_422_1w7l_pdb_HTML_PLP_1.dlg	HTL	-12.88	36	-12.88	36	-5.67	36	-5.67	36	-6.2	16	-5.15	-6.2	16	1	73
Q9GZT4_1_340_3l6b_pdb_HTML_PLP_2.dlg	HTL	-11.4	78	-10.95	13	-6.89	78	-3.88	13	-4.57	33	-2.05	-6.89	78	2	16
Q9Y600_7_493_2jis.1.A_swissmodel_HTML_PLP_1.dlg	HTL	-10.58	54	-9.78	100	-3.63	54	-4.42	100	-4.65	79	-3.65	-7.16	47	5	31
