dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P06737_24_832_3cej_pdb_PLP_1.dlg	PLP	-8.8	97	-8.8	97	-9.78	97	-9.78	97	-8.5	-8.5	-9.41	-9.41	1	50
P32929_1_405_3elp_pdb_PLP_3.dlg	PLP	-8.11	47	-8.11	47	-8.96	47	-8.96	47	-7.86	-7.86	-8.71	-8.71	1	19
P11216_22_840_5iko.1.A_swissmodel_PLP_4.dlg	PLP	-8.65	29	-8.65	29	-9.67	29	-9.67	29	-8.55	-8.55	-9.6	-9.6	1	85
P20132_1_328_1p5j_pdb_PLP_1.dlg	PLP	-9.6	7	-9.6	7	-10.4	7	-10.4	7	-9.31	-9.31	-10.19	-10.19	1	29
P54687_1_386_2coj_pdb_PLP_2.dlg	PLP	-9.81	17	-9.81	17	-10.51	17	-10.51	17	-9.6	-9.6	-10.34	-10.34	1	42
P20711_1_480_3rch_pdb_PLP_1.dlg	PLP	-6.82	77	-6.52	41	-7.53	77	-7.34	41	-6.6	-6.24	-7.42	-7.11	3	61
Q96GA7_11_328_2rkb_pdb_PLP_2.dlg	PLP	-9.6	63	-9.6	63	-10.39	63	-10.39	63	-9.31	-9.31	-10.14	-10.14	1	56
Q6ZQY3_35_521_2jis.1.A_swissmodel_PLP_2.dlg	PLP	-8.62	20	-8.62	20	-9.41	20	-9.41	20	-8.32	-8.32	-9.17	-9.17	1	75
O14977_10_432_4zgz.1.A_swissmodel_PLP_1.dlg	PLP	-4.69	41	-4.57	58	-5.47	41	-5.84	58	-4.47	-4.47	-5.25	-5.69	4	35
Q9Y600_7_493_2jis.1.A_swissmodel_PLP_2.dlg	PLP	-8.6	46	-8.6	46	-10.09	46	-10.09	46	-8.44	-8.44	-9.88	-9.88	1	87
Q8N5Z0_1_425_2r2n_pdb_PLP_2.dlg	PLP	-10.6	68	-10.6	68	-11.51	68	-11.51	68	-10.14	-10.14	-11.14	-11.14	1	64
P06737_1_847_1l5r_pdb_PLP_3.dlg	PLP	-9.53	22	-9.46	15	-10.38	22	-11.0	15	-9.42	-9.26	-10.33	-10.43	3	63
Q16773_1_422_3fvu_pdb_PLP_2.dlg	PLP	-9.46	51	-9.13	17	-10.11	51	-9.82	17	-8.88	-8.85	-9.66	-9.6	3	42
P34896_8_483_1eji.1.D_swissmodel_PLP_2.dlg	PLP	-7.74	63	-7.74	63	-8.65	63	-8.65	63	-7.55	-7.55	-8.41	-8.41	1	58
P13196_189_573_3hqt.1.A_swissmodel_PLP_1.dlg	PLP	-9.33	54	-9.33	54	-10.65	54	-10.65	54	-9.12	-9.12	-10.19	-10.19	1	85
P22557_194_547_1fc4.1.A_swissmodel_PLP_2.dlg	PLP	-10.1	14	-9.26	52	-10.62	14	-10.02	52	-9.26	-8.73	-10.23	-9.74	2	55
Q8N5Z0_1_425_4gdy_pdb_PLP_2.dlg	PLP	-10.08	4	-10.08	4	-11.02	4	-11.02	4	-9.73	-9.73	-10.67	-10.67	1	85
P32929_1_402_2nmp_pdb_PLP_3.dlg	PLP	-9.1	65	-9.1	65	-10.51	65	-10.51	65	-8.76	-8.76	-10.09	-10.09	1	94
P06737_1_847_1l5r_pdb_PLP_2.dlg	PLP	-9.35	53	-9.28	7	-10.24	53	-9.84	7	-9.32	-9.1	-10.14	-10.26	3	42
P06737_6_839_1fa9.1.A_swissmodel_PLP_1.dlg	PLP	-8.9	14	-8.9	14	-9.72	14	-9.72	14	-8.66	-8.66	-9.44	-9.44	1	41
O15382_28_392_5i5y_pdb_PLP_1.dlg	PLP	-10.17	58	-9.44	2	-10.73	58	-10.14	2	-10.01	-9.12	-10.77	-10.1	3	38
P06737_24_832_3cem_pdb_PLP_2.dlg	PLP	-9.38	62	-9.11	23	-10.24	62	-9.79	23	-9.17	-8.86	-10.16	-9.96	3	51
P54687_1_386_2coj_pdb_PLP_1.dlg	PLP	-9.13	27	-9.13	27	-10.3	27	-10.3	27	-9.04	-9.04	-10.0	-10.0	1	39
Q8TBG4_7_438_4ysn.1.A_swissmodel_PLP_2.dlg	PLP	-9.86	15	-9.86	15	-10.51	15	-10.51	15	-9.71	-9.71	-10.49	-10.49	1	63
P04181_1_439_2byj_pdb_PLP_2.dlg	PLP	-8.13	99	-7.68	24	-9.04	99	-8.58	24	-7.79	-7.38	-9.04	-8.23	2	27
Q16773_4_422_4wp0.1.A_swissmodel_PLP_1.dlg	PLP	-9.48	77	-9.48	77	-10.28	77	-10.28	77	-9.32	-9.32	-10.13	-10.13	1	58
Q8IYQ7_1kl7.1.A_227_740_PLP_1.dlg	PLP	-8.09	61	-7.94	45	-8.81	61	-9.22	45	-7.91	-7.82	-8.62	-9.09	2	30
Q9Y600_1_493_2jis_pdb_PLP_2.dlg	PLP	-8.69	42	-8.69	42	-10.13	42	-10.13	42	-8.47	-8.47	-9.9	-9.9	1	92
P13196_189_573_3hqt.1.A_swissmodel_PLP_2.dlg	PLP	-9.11	82	-9.11	82	-9.78	82	-9.78	82	-8.81	-8.81	-9.88	-9.88	1	61
P21549_1_392_1h0c_pdb_PLP_2.dlg	PLP	-8.37	65	-8.37	65	-9.2	65	-9.2	65	-8.13	-8.13	-9.05	-9.05	1	69
Q96I15_8_445_3gzc_pdb_PLP_1.dlg	PLP	-8.34	37	-8.34	37	-9.79	37	-9.79	37	-8.12	-8.12	-9.06	-9.06	1	76
P06737_24_832_3cej_pdb_PLP_2.dlg	PLP	-10.39	99	-10.12	79	-11.22	99	-10.85	79	-10.11	-9.84	-10.91	-10.67	2	67
P34897_43_504_4pvf.1.A_swissmodel_PLP_1.dlg	PLP	-7.14	68	-7.14	68	-8.04	68	-8.04	68	-6.9	-6.9	-8.14	-8.14	1	45
Q6YP21_41_450_3e2y.1.A_swissmodel_PLP_2.dlg	PLP	-11.24	36	-11.24	36	-12.06	36	-12.06	36	-11.1	-11.1	-11.95	-11.95	1	51
O15382_28_392_5i60_pdb_PLP_1.dlg	PLP	-10.41	87	-10.04	29	-10.98	87	-10.78	29	-10.32	-9.84	-11.12	-10.69	3	64
O15382_28_392_1kta_pdb_PLP_1.dlg	PLP	-9.64	74	-9.64	74	-11.0	74	-11.0	74	-9.4	-9.4	-10.29	-10.29	1	40
Q9NUV7_155_530_2x8u.1.A_swissmodel_PLP_1.dlg	PLP	-8.3	2	-7.38	30	-9.14	2	-8.13	30	-7.86	-7.21	-8.73	-8.03	6	25
Q9GZT4_1_340_3l6r_pdb_PLP_1.dlg	PLP	-6.96	39	-6.96	39	-7.71	39	-7.71	39	-6.9	-6.9	-7.56	-7.56	1	54
Q05329_168_585_4obv.1.A_swissmodel_PLP_1.dlg	PLP	-8.61	16	-8.61	16	-9.25	16	-9.25	16	-8.46	-8.46	-9.36	-9.36	1	91
O15382_28_392_5bwx_pdb_PLP_1.dlg	PLP	-9.96	1	-9.96	1	-10.68	1	-10.68	1	-9.75	-9.75	-10.55	-10.55	1	42
P06737_1_847_1l7x_pdb_PLP_1.dlg	PLP	-9.67	6	-9.35	63	-10.41	6	-9.96	63	-9.29	-9.22	-10.08	-9.93	3	48
Q9HD40_1_501_4zdp_pdb_PLP_3.dlg	PLP	-9.67	27	-9.63	16	-10.41	27	-11.09	16	-9.67	-9.27	-10.41	-10.67	2	76
O75600_24_417_2jg2.1.A_swissmodel_PLP_2.dlg	PLP	-7.66	68	-7.66	68	-8.4	68	-8.4	68	-7.52	-7.52	-8.23	-8.23	1	28
P21549_1_392_1h0c_pdb_PLP_1.dlg	PLP	-8.36	8	-8.36	8	-9.18	8	-9.18	8	-8.12	-8.12	-9.02	-9.02	1	69
Q9GZT4_3_329_3l6r.1.A_swissmodel_PLP_2.dlg	PLP	-9.43	94	-8.91	65	-10.28	94	-10.47	65	-8.84	-8.75	-9.58	-9.88	4	42
P0DN79_43_545_4pcu.1.A_swissmodel_PLP_2.dlg	PLP	-7.56	83	-7.56	83	-8.28	83	-8.28	83	-7.4	-7.4	-8.19	-8.19	1	81
P06737_24_832_3ceh_pdb_PLP_2.dlg	PLP	-9.05	40	-9.05	40	-9.61	40	-9.61	40	-8.87	-8.87	-9.7	-9.7	1	43
P20711_1_480_3rbf.1.B_swissmodel_PLP_1.dlg	PLP	-7.45	15	-7.45	15	-8.31	15	-8.31	15	-7.24	-7.24	-8.13	-8.13	1	26
Q96I15_29_444_3gzc.1.A_swissmodel_PLP_2.dlg	PLP	-7.35	6	-7.35	6	-8.17	6	-8.17	6	-7.12	-7.12	-7.97	-7.97	1	26
P06737_1_847_1l5r_pdb_PLP_1.dlg	PLP	-9.61	37	-9.29	100	-10.33	37	-9.88	100	-9.47	-9.14	-10.33	-10.39	3	55
O15382_28_392_5bww_pdb_PLP_2.dlg	PLP	-10.4	67	-10.14	19	-10.99	67	-10.94	19	-10.34	-9.79	-11.14	-10.68	3	64
P11926_1_461_2on3_pdb_PLP_2.dlg	PLP	-6.95	96	-6.72	87	-8.3	96	-8.19	87	-6.84	-6.61	-8.13	-8.04	4	53
Q9NUV7_155_530_2x8u.1.A_swissmodel_PLP_2.dlg	PLP	-8.3	16	-8.3	16	-9.19	16	-9.19	16	-7.84	-7.84	-8.73	-8.73	1	29
O14977_2_437_4zgz_pdb_PLP_1.dlg	PLP	-6.41	94	-6.41	94	-7.24	94	-7.24	94	-5.92	-5.92	-7.02	-7.02	1	50
Q8N5Z0_2_425_2vgz_pdb_PLP_1.dlg	PLP	-10.26	63	-10.26	63	-11.17	63	-11.17	63	-9.49	-9.49	-10.48	-10.48	1	40
Q96GA7_11_328_2rkb.1.A_swissmodel_PLP_2.dlg	PLP	-8.92	34	-7.59	39	-9.8	34	-8.46	39	-8.69	-7.35	-9.53	-8.26	8	21
O95470_111_553_4q6r.1.A_swissmodel_PLP_1.dlg	PLP	-9.6	12	-8.95	76	-10.59	12	-9.68	76	-9.45	-8.76	-10.43	-9.53	2	58
O15382_28_392_5i5s_pdb_PLP_1.dlg	PLP	-10.06	91	-10.06	91	-10.82	91	-10.82	91	-9.86	-9.86	-10.76	-10.76	1	49
O15382_28_392_5bwr_pdb_PLP_2.dlg	PLP	-9.94	100	-9.56	36	-10.52	100	-10.27	36	-9.82	-9.39	-10.6	-10.17	3	54
P04181_1_439_2oat_pdb_PLP_3.dlg	PLP	-7.1	50	-7.1	50	-7.85	50	-7.85	50	-6.92	-6.92	-7.72	-7.72	1	48
Q9HD40_1_501_4zdl_pdb_PLP_4.dlg	PLP	-9.77	20	-9.6	6	-10.77	20	-10.91	6	-9.42	-9.39	-10.51	-10.55	2	47
P06737_1_847_1exv_pdb_PLP_2.dlg	PLP	-9.52	2	-9.31	28	-10.44	2	-10.86	28	-9.46	-9.1	-10.35	-10.3	2	50
O15382_28_392_5cr5_pdb_PLP_2.dlg	PLP	-10.33	69	-9.47	31	-10.9	69	-10.33	31	-10.1	-9.18	-10.81	-10.12	3	48
P11926_1_461_2oo0_pdb_PLP_1.dlg	PLP	-8.32	5	-8.15	31	-9.16	5	-8.92	31	-8.02	-8.04	-9.2	-8.82	2	64
Q96GA7_11_328_2rkb_pdb_PLP_1.dlg	PLP	-9.6	84	-9.6	84	-10.45	84	-10.45	84	-9.27	-9.27	-10.1	-10.1	1	57
P34896_8_483_1eji.1.D_swissmodel_PLP_4.dlg	PLP	-6.26	82	-6.26	82	-7.07	82	-7.07	82	-6.17	-6.17	-6.95	-6.95	1	21
P32929_10_399_3cog.1.A_swissmodel_PLP_4.dlg	PLP	-8.96	65	-8.96	65	-10.34	65	-10.34	65	-8.7	-8.7	-10.09	-10.09	1	100
P11926_1_461_5bwa_pdb_PLP_1.dlg	PLP	-9.11	28	-9.11	28	-9.96	28	-9.96	28	-8.78	-8.78	-9.77	-9.77	1	63
Q9GZT4_1_340_3l6b_pdb_PLP_1.dlg	PLP	-9.47	66	-9.4	83	-10.46	66	-10.92	83	-9.27	-9.29	-10.32	-10.5	2	52
Q16773_1_422_1w7m_pdb_PLP_1.dlg	PLP	-8.83	68	-8.83	68	-9.59	68	-9.59	68	-8.34	-8.34	-9.17	-9.17	1	61
P11926_7_427_1d7k.1.A_swissmodel_PLP_2.dlg	PLP	-6.84	51	-6.37	71	-7.59	51	-7.73	71	-6.78	-6.09	-7.52	-7.1	2	63
P06737_2_847_1fc0_pdb_PLP_2.dlg	PLP	-9.68	1	-9.27	2	-10.53	1	-10.8	2	-9.44	-9.12	-10.32	-10.27	2	44
P06737_1_847_1l5q_pdb_PLP_1.dlg	PLP	-9.85	40	-9.41	14	-10.6	40	-9.93	14	-9.67	-9.26	-10.54	-10.51	3	52
Q9Y600_1_493_2jis_pdb_PLP_1.dlg	PLP	-8.67	83	-8.67	83	-9.83	83	-9.83	83	-8.39	-8.39	-9.4	-9.4	1	37
O15382_28_392_1ekp_pdb_PLP_2.dlg	PLP	-10.0	48	-9.65	19	-10.67	48	-10.42	19	-9.62	-9.36	-10.46	-10.3	3	38
P04181_38_439_1gbn_pdb_PLP_4.dlg	PLP	-7.95	58	-7.95	58	-8.91	58	-8.91	58	-7.72	-7.72	-8.82	-8.82	1	39
P0DN79_41_550_4l3v.1.A_swissmodel_PLP_2.dlg	PLP	-8.08	93	-7.21	68	-8.75	93	-8.34	68	-7.88	-7.07	-8.64	-8.13	2	79
O15382_28_392_5hne_pdb_PLP_1.dlg	PLP	-10.01	72	-9.89	87	-10.66	72	-10.69	87	-9.81	-9.69	-10.54	-10.6	3	69
P06737_1_847_1l5s_pdb_PLP_1.dlg	PLP	-9.44	35	-9.09	81	-10.24	35	-9.69	81	-9.36	-8.97	-10.22	-10.18	3	51
P32929_1_402_2nmp_pdb_PLP_4.dlg	PLP	-8.32	53	-8.32	53	-9.77	53	-9.77	53	-8.08	-8.08	-9.38	-9.38	1	90
P54687_1_386_2coi_pdb_PLP_1.dlg	PLP	-9.39	26	-8.61	90	-9.96	26	-9.74	90	-9.06	-8.4	-9.72	-9.42	2	37
Q16773_4_422_4wp0.1.A_swissmodel_PLP_2.dlg	PLP	-9.45	63	-9.45	63	-10.2	63	-10.2	63	-9.27	-9.27	-10.05	-10.05	1	61
Q16773_1_422_1w7m_pdb_PLP_2.dlg	PLP	-8.85	45	-8.85	45	-9.6	45	-9.6	45	-8.42	-8.42	-9.26	-9.26	1	56
Q96I15_8_445_3gzd_pdb_PLP_2.dlg	PLP	-8.03	36	-8.03	36	-8.81	36	-8.81	36	-7.53	-7.53	-8.27	-8.27	1	43
P32929_1_405_3elp_pdb_PLP_1.dlg	PLP	-8.1	23	-7.9	83	-8.83	23	-8.69	83	-7.86	-7.51	-8.82	-8.4	2	20
Q9GZT4_3_329_3l6r.1.A_swissmodel_PLP_1.dlg	PLP	-9.45	26	-8.93	92	-10.25	26	-10.44	92	-9.42	-8.75	-10.28	-10.12	4	33
