dlg file	Ligand	BC (kcal/mol)	Run	LC (kcal/mol)	Run	BCaa (kcal/mol)	Run	LCaa (kcal/mol)	Run	BCM (kcal/mol)	LCM (kcal/mol)	BCaaM (kcal/mol)	LCaaM (kcal/mol)	LC	Num in LC
P04181_1_439_1oat_pdb_GLU_PLP_2.dlg	GLU	-8.6	17	-7.86	21	-4.81	17	-4.53	21	-7.67	-6.9	-4.22	-4.42	6	34
P04181_38_439_1gbn_pdb_GLU_PLP_1.dlg	GLU	-10.41	100	-10.41	100	-6.12	100	-6.12	100	-9.31	-9.31	-5.13	-5.13	1	54
Q8IYQ7_1kl7.1.A_227_740_GLU_PLP_1.dlg	GLU	-8.89	3	-8.57	27	-3.85	3	-6.8	27	-7.8	-7.55	-3.62	-5.91	2	45
P22557_151_541_2bwp.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.79	44	-8.66	98	-4.18	44	-5.8	98	-7.2	-6.88	-4.84	-4.75	3	46
P21549_1_392_4kxk_pdb_GLU_PLP_1.dlg	GLU	-8.78	92	-8.78	92	-5.2	92	-5.2	92	-6.55	-6.55	-4.26	-4.26	1	35
P13196_240_598_3tqx.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.07	18	-8.75	57	-7.12	18	-6.89	57	-10.06	-8.23	-6.18	-6.7	5	32
O15382_28_392_1ekf_pdb_GLU_PLP_2.dlg	GLU	-14.32	47	-12.82	46	-6.01	47	-5.77	46	-13.23	-11.84	-6.1	-5.19	2	37
O75600_41_418_3tqx.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.41	59	-11.41	59	-6.82	59	-6.82	59	-10.01	-10.01	-6.52	-6.52	1	84
Q9BYV1_65_508_5g4i.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.94	63	-7.94	63	-3.11	63	-3.11	63	-6.99	-6.99	-3.66	-3.66	1	21
Q96I15_8_445_3gzc_pdb_GLU_PLP_1.dlg	GLU	-11.47	80	-11.47	80	-7.77	80	-7.77	80	-9.58	-9.58	-6.57	-6.57	1	76
P13196_189_573_3hqt.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.52	30	-10.36	46	-5.15	30	-8.03	46	-9.29	-9.03	-4.45	-6.98	2	39
O15270_145_538_1fc4.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-5.6	54	-5.6	54	-4.34	54	-4.34	54	-3.69	-3.69	-4.65	-4.65	1	29
P06737_1_847_1l5r_pdb_GLU_PLP_2.dlg	GLU	-11.98	52	-11.98	52	-6.83	52	-6.83	52	-10.63	-10.63	-6.54	-6.54	1	42
P11216_22_840_5iko.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.51	59	-11.51	59	-6.29	59	-6.29	59	-10.44	-10.44	-5.88	-5.88	1	38
Q8N5Z0_1_425_3dc1_pdb_GLU_PLP_1.dlg	GLU	-14.05	40	-14.05	40	-6.72	40	-6.72	40	-12.31	-12.31	-5.9	-5.9	1	84
P32929_1_405_3elp_pdb_GLU_PLP_4.dlg	GLU	-9.68	28	-9.68	28	-4.21	28	-4.21	28	-8.55	-8.55	-3.77	-3.77	1	17
Q9Y617_17_370_3e77.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.53	58	-9.72	39	-8.22	58	-6.14	39	-11.83	-9.12	-7.62	-6.13	11	13
O15382_28_392_5bwt_pdb_GLU_PLP_2.dlg	GLU	-13.59	29	-13.29	21	-6.72	29	-8.88	21	-13.54	-12.04	-6.27	-8.13	2	49
Q16773_1_422_3fvs_pdb_GLU_PLP_1.dlg	GLU	-12.25	63	-9.0	77	-5.78	63	-7.07	77	-9.91	-7.98	-5.54	-6.08	2	33
P06737_1_847_1l5q_pdb_GLU_PLP_1.dlg	GLU	-12.41	83	-12.41	83	-5.71	83	-5.71	83	-11.31	-11.31	-5.29	-5.29	1	48
P17174_2_413_3wzf.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.76	38	-9.71	40	-5.35	38	-4.56	40	-10.15	-8.77	-5.33	-3.95	8	21
O15270_177_540_2bwp.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-8.26	83	-8.26	83	-4.78	83	-4.78	83	-4.75	-4.75	-4.43	-4.43	1	39
Q8IUZ5_10_438_5g4i.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.99	54	-12.99	54	-6.47	54	-6.47	54	-11.82	-11.82	-6.13	-6.13	1	51
P17174_2_413_3wzf_pdb_GLU_PLP_1.dlg	GLU	-11.41	12	-9.68	100	-5.89	12	-4.47	100	-10.34	-8.89	-5.0	-4.1	6	32
P17174_2_413_3wzf.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.04	57	-10.89	45	-8.19	57	-4.48	45	-10.7	-9.98	-8.17	-3.99	3	30
P00505_30_430_5ax8_pdb_GLU_PLP_2.dlg	GLU	-16.17	51	-16.04	17	-7.28	51	-7.7	17	-15.05	-14.68	-6.97	-6.62	2	31
P32929_10_399_3cog.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.1	47	-11.1	47	-5.01	47	-5.01	47	-7.65	-7.65	-3.88	-3.88	1	69
Q9Y697_56_457_5usr.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.37	90	-11.37	90	-5.89	90	-5.89	90	-9.74	-9.74	-5.69	-5.69	1	29
P21549_1_392_4i8a_pdb_GLU_PLP_1.dlg	GLU	-8.54	99	-8.54	99	-5.19	99	-5.19	99	-6.69	-6.69	-3.52	-3.52	1	39
Q9Y697_67_457_5kz5_pdb_GLU_PLP_3.dlg
Q9HD40_1_501_3hl2_pdb_GLU_PLP_4.dlg	GLU	-14.33	40	-13.1	1	-8.09	40	-8.67	1	-12.6	-12.16	-7.22	-8.69	4	25
O15382_28_392_2hgx_pdb_GLU_PLP_2.dlg	GLU	-13.78	34	-13.0	50	-6.22	34	-6.14	50	-12.59	-12.08	-6.36	-5.57	2	38
P34897_17_504_3ou5_pdb_GLU_PLP_1.dlg	GLU	-6.73	24	-6.58	51	-4.31	24	-4.79	51	-5.82	-5.89	-4.27	-4.08	2	19
P11926_1_461_2oo0_pdb_GLU_PLP_2.dlg	GLU	-9.31	72	-6.57	98	-5.69	72	-1.76	98	-7.36	-5.63	-4.79	-1.55	4	38
P19113_2_477_4e1o.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-11.93	88	-11.93	88	-5.76	88	-5.76	88	-11.0	-11.0	-5.59	-5.59	1	97
Q16773_3_421_4ge9.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.94	63	-9.34	90	-5.45	63	-6.37	90	-6.99	-7.02	-4.36	-5.73	2	30
P0DN79_43_545_4pcu.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.32	26	-9.02	59	-3.74	26	-5.93	59	-8.27	-7.88	-3.46	-5.51	2	28
Q6YP21_41_450_3e2y.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-17.42	15	-17.42	15	-8.49	15	-8.49	15	-15.05	-15.05	-7.43	-7.43	1	54
Q8N5Z0_1_425_5eun_pdb_GLU_PLP_1.dlg	GLU	-12.88	1	-12.88	1	-4.92	1	-4.92	1	-11.23	-11.23	-4.34	-4.34	1	94
P54687_1_386_2coi_pdb_GLU_PLP_2.dlg	GLU	-13.26	49	-13.26	49	-5.7	49	-5.7	49	-12.26	-12.26	-5.35	-5.35	1	98
Q9HD40_1_501_3hl2_pdb_GLU_PLP_1.dlg	GLU	-14.49	100	-14.49	100	-7.85	100	-7.85	100	-13.02	-13.02	-7.61	-7.61	1	63
O15382_28_392_1kta_pdb_GLU_PLP_1.dlg	GLU	-13.99	63	-13.99	63	-6.88	63	-6.88	63	-13.0	-13.0	-6.26	-6.26	1	98
P06737_24_832_3cem_pdb_GLU_PLP_2.dlg	GLU	-12.75	80	-12.75	80	-6.99	80	-6.99	80	-11.51	-11.51	-5.69	-5.69	1	55
Q99259_90_594_3vp6_pdb_GLU_PLP_2.dlg	GLU	-14.87	20	-14.87	20	-6.49	20	-6.49	20	-13.18	-13.18	-6.03	-6.03	1	86
Q8N5Z0_1_425_3dc1_pdb_GLU_PLP_2.dlg	GLU	-12.22	65	-12.22	65	-6.33	65	-6.33	65	-10.52	-10.52	-5.75	-5.75	1	32
P13196_240_598_3tqx.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-10.68	34	-10.4	2	-5.32	34	-6.34	2	-9.35	-9.17	-5.27	-5.85	2	50
O15382_28_392_5bwv_pdb_GLU_PLP_1.dlg	GLU	-15.8	100	-15.8	100	-7.22	100	-7.22	100	-14.3	-14.3	-6.93	-6.93	1	53
O15382_28_392_5i5y_pdb_GLU_PLP_2.dlg	GLU	-14.57	92	-14.57	92	-5.96	92	-5.96	92	-13.36	-13.36	-5.94	-5.94	1	64
P06737_1_847_2zb2_pdb_GLU_PLP_1.dlg	GLU	-10.93	16	-10.93	16	-5.02	16	-5.02	16	-9.83	-9.83	-4.4	-4.4	1	67
O75600_74_419_2x8u.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.98	96	-9.01	70	-6.11	96	-6.33	70	-8.27	-8.32	-5.43	-6.0	2	32
P00505_30_430_5ax8_pdb_GLU_PLP_1.dlg	GLU	-13.07	78	-12.85	31	-8.14	78	-6.15	31	-11.63	-11.59	-8.21	-5.94	2	32
Q9NUV7_155_530_2x8u.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.45	25	-10.06	34	-5.97	25	-5.22	34	-10.07	-8.62	-5.67	-4.31	2	60
O15270_177_540_2bwp.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.11	78	-6.69	47	-4.19	78	-4.47	47	-5.2	-4.15	-3.47	-4.52	2	36
P21549_1_392_3r9a_pdb_GLU_PLP_2.dlg	GLU	-10.31	15	-10.31	15	-5.29	15	-5.29	15	-7.94	-7.94	-4.19	-4.19	1	51
O95470_111_553_4q6r.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.6	53	-11.22	18	-6.64	53	-7.12	18	-11.24	-10.56	-6.4	-6.95	3	50
Q9HD40_1_501_4zdl_pdb_GLU_PLP_4.dlg	GLU	-14.05	79	-13.94	34	-6.83	79	-9.2	34	-13.0	-12.86	-6.52	-8.56	2	29
P32929_1_402_2nmp_pdb_GLU_PLP_2.dlg	GLU	-9.04	35	-8.36	93	-5.63	35	-4.55	93	-7.5	-7.58	-4.97	-4.28	4	25
P17735_41_444_3dyd_pdb_GLU_PLP_1.dlg	GLU	-10.01	35	-9.88	13	-4.56	35	-6.73	13	-8.8	-8.62	-3.71	-6.06	2	41
O15382_28_392_5i5t_pdb_GLU_PLP_1.dlg	GLU	-14.96	49	-12.72	42	-6.24	49	-5.24	42	-13.43	-12.08	-6.11	-5.37	3	39
P54687_21_386_2abj.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.29	59	-10.01	54	-4.9	59	-5.21	54	-9.31	-8.62	-4.9	-4.66	2	36
P06737_1_847_1l5r_pdb_GLU_PLP_1.dlg	GLU	-12.18	33	-11.57	93	-6.7	33	-5.72	93	-10.87	-10.79	-5.75	-5.3	2	43
P06737_24_832_3cej_pdb_GLU_PLP_2.dlg	GLU	-13.29	92	-13.29	92	-5.45	92	-5.45	92	-11.88	-11.88	-5.56	-5.56	1	33
Q8NHS2_5_399_3wzf.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.62	96	-10.62	96	-4.17	96	-4.17	96	-8.27	-8.27	-4.17	-4.17	1	51
P04181_1_439_1oat_pdb_GLU_PLP_1.dlg	GLU	-9.03	19	-8.11	15	-4.3	19	-5.04	15	-7.72	-7.36	-4.56	-4.58	5	31
P13196_189_573_3hqt.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.3	13	-7.17	3	-7.0	13	-5.69	3	-7.28	-6.37	-6.13	-5.1	8	21
P11216_22_840_5iko.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-11.42	19	-11.21	88	-5.78	19	-6.12	88	-10.52	-9.91	-5.34	-5.84	2	54
P21549_1_392_4cbs_pdb_GLU_PLP_2.dlg	GLU	-13.14	3	-13.14	3	-7.17	3	-7.17	3	-8.57	-8.57	-6.12	-6.12	1	61
P06737_24_832_3ceh_pdb_GLU_PLP_1.dlg	GLU	-12.04	63	-11.19	45	-7.1	63	-6.54	45	-10.67	-10.14	-5.69	-6.41	3	41
P00505_32_430_5ax8.2.B_swissmodel_GLU_PLP_2.dlg	GLU	-12.93	88	-12.39	86	-9.39	88	-4.73	86	-11.81	-11.58	-8.65	-4.98	4	17
Q8N5Z0_2_425_2vgz_pdb_GLU_PLP_1.dlg	GLU	-13.16	9	-13.16	9	-5.03	9	-5.03	9	-11.32	-11.32	-4.95	-4.95	1	42
P17174_14_412_3ii0_pdb_GLU_PLP_1.dlg	GLU	-17.01	70	-17.01	70	-9.41	70	-9.41	70	-15.13	-15.13	-7.56	-7.56	1	89
P34897_43_504_4pvf.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.42	20	-9.42	20	-4.63	20	-4.63	20	-8.4	-8.4	-3.9	-3.9	1	38
O15270_145_538_1fc4.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-6.26	100	-2.76	5	-4.23	100	-3.75	5	-2.31	-0.16	-3.9	-4.26	5	31
Q8N5Z0_1_425_2r2n_pdb_GLU_PLP_1.dlg	GLU	-15.7	9	-15.7	9	-7.46	9	-7.46	9	-13.55	-13.55	-6.3	-6.3	1	72
O15382_28_392_2a1h_pdb_GLU_PLP_2.dlg	GLU	-14.62	10	-14.62	10	-5.83	10	-5.83	10	-13.15	-13.15	-5.73	-5.73	1	72
P06737_6_839_1fa9.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.85	30	-12.85	30	-7.04	30	-7.04	30	-11.72	-11.72	-6.38	-6.38	1	69
P23378_53_1006_4lgl.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.64	62	-7.64	62	-4.95	62	-4.95	62	-6.4	-6.4	-4.19	-4.19	1	34
P22557_194_547_1fc4.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-13.94	93	-13.94	93	-6.91	93	-6.91	93	-11.85	-11.85	-6.5	-6.5	1	97
P34897_43_504_4pvf.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-9.08	2	-9.08	2	-5.7	2	-5.7	2	-8.42	-8.42	-5.34	-5.34	1	85
P11216_1_843_5iko_pdb_GLU_PLP_1.dlg	GLU	-12.42	75	-12.24	77	-5.94	75	-6.68	77	-11.44	-11.01	-5.25	-6.29	2	37
Q16773_4_422_4wp0.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-12.38	64	-12.38	64	-5.85	64	-5.85	64	-10.88	-10.88	-5.26	-5.26	1	90
O15382_28_392_5bww_pdb_GLU_PLP_1.dlg	GLU	-15.25	10	-15.25	10	-6.7	10	-6.7	10	-13.53	-13.53	-6.55	-6.55	1	43
P32929_1_402_3cog_pdb_GLU_PLP_1.dlg	GLU	-10.89	18	-10.89	18	-4.89	18	-4.89	18	-7.78	-7.78	-4.05	-4.05	1	64
Q9HD40_1_501_4zdl_pdb_GLU_PLP_1.dlg	GLU	-15.11	45	-12.7	79	-7.25	45	-9.19	79	-13.85	-11.87	-6.8	-8.68	4	24
P21549_1_392_4kyo_pdb_GLU_PLP_2.dlg	GLU	-10.37	81	-10.37	81	-5.62	81	-5.62	81	-7.96	-7.96	-5.04	-5.04	1	48
Q9Y697_67_457_5kz5_pdb_GLU_PLP_12.dlg
Q8N5Z0_1_425_5tf5_pdb_GLU_PLP_2.dlg	GLU	-14.25	97	-14.25	97	-6.25	97	-6.25	97	-12.64	-12.64	-5.78	-5.78	1	99
P34897_17_504_3ou5_pdb_GLU_PLP_2.dlg	GLU	-7.8	81	-7.7	12	-5.38	81	-4.04	12	-6.87	-7.09	-4.6	-4.34	3	20
P04181_36_439_2byj.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.59	56	-10.28	55	-6.33	56	-5.88	55	-9.18	-9.16	-5.78	-5.45	2	45
Q4AC99_168_554_3ath.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-7.15	99	-7.15	99	-5.35	99	-5.35	99	-5.86	-5.86	-4.8	-4.8	1	27
O15382_28_392_5i5y_pdb_GLU_PLP_1.dlg	GLU	-13.0	15	-13.0	15	-5.9	15	-5.9	15	-11.71	-11.71	-5.77	-5.77	1	48
O75600_41_418_3tqx.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-11.31	75	-11.31	75	-6.79	75	-6.79	75	-10.33	-10.33	-6.18	-6.18	1	90
P34897_43_504_4pvf.1.A_swissmodel_GLU_PLP_3.dlg	GLU	-9.7	36	-9.7	36	-6.03	36	-6.03	36	-7.82	-7.82	-5.51	-5.51	1	27
P11216_1_843_5iko_pdb_GLU_PLP_4.dlg	GLU	-11.89	57	-11.42	11	-5.8	57	-5.68	11	-11.03	-10.71	-5.3	-6.43	2	60
Q96I15_8_445_3gzd_pdb_GLU_PLP_1.dlg	GLU	-11.04	19	-10.37	31	-7.27	19	-6.15	31	-8.73	-9.33	-5.37	-5.76	2	67
Q16773_1_422_1w7n_pdb_GLU_PLP_2.dlg	GLU	-15.09	77	-15.09	77	-6.6	77	-6.6	77	-13.31	-13.31	-5.41	-5.41	1	84
P21549_6_392_3r9a.1.A_swissmodel_GLU_PLP_2.dlg	GLU	-10.31	88	-10.31	88	-5.15	88	-5.15	88	-7.74	-7.74	-4.14	-4.14	1	50
P24298_19_495_3tcm.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-12.29	24	-8.74	91	-6.92	24	-3.45	91	-10.83	-7.52	-6.63	-2.81	3	61
Q16773_3_421_4ge9.1.A_swissmodel_GLU_PLP_1.dlg	GLU	-9.17	28	-9.17	28	-4.24	28	-4.24	28	-6.69	-6.69	-3.41	-3.41	1	21
P04181_38_439_2can_pdb_GLU_PLP_2.dlg	GLU	-11.2	62	-9.42	55	-5.99	62	-5.66	55	-9.61	-8.47	-5.11	-4.83	2	63
Q8N5Z0_1_425_4ge4_pdb_GLU_PLP_2.dlg	GLU	-15.09	54	-15.09	54	-7.23	54	-7.23	54	-13.24	-13.24	-6.33	-6.33	1	65
